AgeGroup,YearsTogether,Province,Divorced
65 years and over,23 years,N.S.,0
65 years and over,23 years,N.S.,0
65 years and over,23 years,N.S.,0
65 years and over,23 years,N.S.,0
65 years and over,23 years,N.S.,0
65 years and over,23 years,N.S.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,1
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,N.B.,0
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,1
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,0
65 years and over,23 years,Que.,1
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,1
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,0
65 years and over,23 years,Ont.,0
65 years and over,23 years,Man.,0
65 years and over,23 years,Man.,0
65 years and over,23 years,Man.,1
65 years and over,23 years,Man.,0
65 years and over,23 years,Man.,1
65 years and over,23 years,Man.,0
65 years and over,23 years,Man.,0
65 years and over,23 years,Man.,0
65 years and over,23 years,Man.,0
65 years and over,23 years,Man.,0
65 years and over,23 years,Sask.,0
65 years and over,23 years,Sask.,1
65 years and over,23 years,Sask.,0
65 years and over,23 years,Sask.,0
65 years and over,23 years,Sask.,0
65 years and over,23 years,Sask.,0
65 years and over,23 years,Sask.,1
65 years and over,23 years,Sask.,0
65 years and over,23 years,Sask.,0
65 years and over,23 years,Sask.,1
65 years and over,23 years,Alta.,0
65 years and over,23 years,Alta.,0
65 years and over,23 years,Alta.,0
65 years and over,23 years,Alta.,0
65 years and over,23 years,Alta.,1
65 years and over,23 years,Alta.,1
65 years and over,23 years,Alta.,0
65 years and over,23 years,Alta.,0
65 years and over,23 years,Alta.,0
65 years and over,23 years,Alta.,1
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,0
65 years and over,23 years,B.C.,1
65 years and over,23 years,B.C.,0
65 years and over,23 years,Y.T.,1
65 years and over,23 years,Y.T.,1
65 years and over,23 years,Y.T.,0
65 years and over,23 years,Y.T.,0
65 years and over,23 years,Y.T.,1
65 years and over,23 years,Y.T.,0
65 years and over,23 years,Y.T.,0
65 years and over,23 years,Y.T.,0
65 years and over,23 years,Y.T.,0
65 years and over,23 years,Y.T.,1
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,1
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,0
65 years and over,23 years,N.W.T.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,1
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,N.L.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,0
65 years and over,24 years,P.E.I.,1
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,1
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.S.,0
65 years and over,24 years,N.B.,1
65 years and over,24 years,N.B.,1
65 years and over,24 years,N.B.,1
65 years and over,24 years,N.B.,0
65 years and over,24 years,N.B.,0
65 years and over,24 years,N.B.,1
65 years and over,24 years,N.B.,0
65 years and over,24 years,N.B.,0
65 years and over,24 years,N.B.,0
65 years and over,24 years,N.B.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,0
65 years and over,24 years,Que.,1
65 years and over,24 years,Que.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,1
65 years and over,24 years,Ont.,0
65 years and over,24 years,Ont.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Man.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Sask.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,Alta.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,B.C.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,1
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,Y.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,1
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,24 years,N.W.T.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,N.L.,0
65 years and over,25 years,P.E.I.,1
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,P.E.I.,1
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,P.E.I.,0
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,1
65 years and over,25 years,N.S.,0
65 years and over,25 years,N.S.,1
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,N.B.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Que.,0
65 years and over,25 years,Ont.,1
65 years and over,25 years,Ont.,0
65 years and over,25 years,Ont.,1
65 years and over,25 years,Ont.,1
65 years and over,25 years,Ont.,0
65 years and over,25 years,Ont.,0
65 years and over,25 years,Ont.,0
65 years and over,25 years,Ont.,0
65 years and over,25 years,Ont.,0
65 years and over,25 years,Ont.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,0
65 years and over,25 years,Man.,1
65 years and over,25 years,Man.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Sask.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,Alta.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,0
65 years and over,25 years,B.C.,1
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,Y.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,25 years,N.W.T.,0
65 years and over,26 years,N.L.,1
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,N.L.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,P.E.I.,1
65 years and over,26 years,P.E.I.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.S.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,1
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,N.B.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Que.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Ont.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Man.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,0
65 years and over,26 years,Sask.,1
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,Alta.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,B.C.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,1
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,Y.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,26 years,N.W.T.,0
65 years and over,27 years,N.L.,0
65 years and over,27 years,N.L.,0
65 years and over,27 years,N.L.,0
65 years and over,27 years,N.L.,0
65 years and over,27 years,N.L.,0
65 years and over,27 years,N.L.,0
65 years and over,27 years,N.L.,1
65 years and over,27 years,N.L.,1
65 years and over,27 years,N.L.,0
65 years and over,27 years,N.L.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,P.E.I.,0
65 years and over,27 years,N.S.,0
65 years and over,27 years,N.S.,1
65 years and over,27 years,N.S.,1
65 years and over,27 years,N.S.,1
65 years and over,27 years,N.S.,0
65 years and over,27 years,N.S.,0
65 years and over,27 years,N.S.,0
65 years and over,27 years,N.S.,0
65 years and over,27 years,N.S.,0
65 years and over,27 years,N.S.,0
65 years and over,27 years,N.B.,0
65 years and over,27 years,N.B.,0
65 years and over,27 years,N.B.,0
65 years and over,27 years,N.B.,0
65 years and over,27 years,N.B.,1
65 years and over,27 years,N.B.,0
65 years and over,27 years,N.B.,0
65 years and over,27 years,N.B.,0
65 years and over,27 years,N.B.,1
65 years and over,27 years,N.B.,0
